# %ECSV 1.0
# ---
# datatype:
# - name: _r
#   unit: ''
#   datatype: float64
#   format: '{:7.4f}'
#   description: Distance from center (098.55820660000+08.03809416000)[ICRS], at Epoch=J2016.0
#   meta: !!omap
#   - {ucd: POS_ANG_DIST_GENERAL}
#   - {width: 7}
#   - {precision: '4'}
# - name: Source
#   datatype: int64
#   description: Source identifier, identical to the Gaia-EDR3 source_id (id)
#   meta: !!omap
#   - {ucd: ID_MAIN}
#   - {width: 19}
# - name: RA_ICRS
#   unit: deg
#   datatype: float64
#   format: '{:15.11f}'
#   description: Barycentric right ascension (ICRS) at Ep=2016.0 (ra)
#   meta: !!omap
#   - {ucd: POS_EQ_RA_MAIN}
#   - {width: 15}
#   - {precision: '11'}
# - name: DE_ICRS
#   unit: deg
#   datatype: float64
#   format: '{:15.11f}'
#   description: Barycentric declination (ICRS) at Ep=2016.0 (dec)
#   meta: !!omap
#   - {ucd: POS_EQ_DEC_MAIN}
#   - {width: 15}
#   - {precision: '11'}
# - name: rgeo
#   unit: pc
#   datatype: float64
#   format: '{:15.8f}'
#   description: '? Median of the geometric distance posterior (r_med_geo)'
#   meta: !!omap
#   - {ucd: PHYS_DISTANCE_TRUE}
#   - {width: 15}
#   - {precision: '8'}
#   - values: {'null': .nan}
# - name: b_rgeo
#   unit: pc
#   datatype: float64
#   format: '{:14.8f}'
#   description: '? 16th percentile of the geometric distance posterior (r_lo_geo)'
#   meta: !!omap
#   - {ucd: ERROR}
#   - {width: 14}
#   - {precision: '8'}
#   - values: {'null': .nan}
# - name: B_rgeo
#   unit: pc
#   datatype: float64
#   format: '{:14.8f}'
#   description: '? 84th percentile of the geometric distance posterior (r_hi_geo)'
#   meta: !!omap
#   - {ucd: ERROR}
#   - {width: 14}
#   - {precision: '8'}
#   - values: {'null': .nan}
# - name: rpgeo
#   unit: pc
#   datatype: float64
#   format: '{:15.8f}'
#   description: '? Median of the photogeometric distance posterior (r_med_photogeo)'
#   meta: !!omap
#   - {ucd: PHYS_DISTANCE_TRUE}
#   - {width: 15}
#   - {precision: '8'}
#   - values: {'null': .nan}
# - name: b_rpgeo
#   unit: pc
#   datatype: float64
#   format: '{:14.8f}'
#   description: '? 16th percentile of the photogeometric distance posterior (r_lo_photogeo)'
#   meta: !!omap
#   - {ucd: ERROR}
#   - {width: 14}
#   - {precision: '8'}
#   - values: {'null': .nan}
# - name: B_rpgeo
#   unit: pc
#   datatype: float64
#   format: '{:14.8f}'
#   description: '? 84th percentile of the photogeometric distance posterior (r_hi_photogeo)'
#   meta: !!omap
#   - {ucd: ERROR}
#   - {width: 14}
#   - {precision: '8'}
#   - values: {'null': .nan}
# - name: Flag
#   datatype: int32
#   description: Flag (flag) (1)
#   meta: !!omap
#   - {ucd: CODE_MISC}
#   - {width: 5}
# meta: {ID: I_352_gedr3dis, description: Estimating distances from parallaxes (1467744818 sources), name: I/352/gedr3dis}
# schema: astropy-2.0
_r Source RA_ICRS DE_ICRS rgeo b_rgeo B_rgeo rpgeo b_rpgeo B_rpgeo Flag
40.6051 3133791212148386816 99.00812690889 7.5288995573 1527.18713 623.421997 3780.92651 952.278687 730.068604 1185.74475 11033
40.6121 3326345969099853440 98.62481627595 8.71174749364 1582.80493 1502.07727 1723.26331 1597.37122 1515.22937 1713.35229 10033
40.6166 3133798049736267136 99.11729148477 7.64886430065 1530.96411 1336.82666 1782.12439 1542.91296 1393.948 1801.37183 10033
40.6198 3325911588990674560 98.56639150082 7.36114556539 1165.0979 1062.50171 1304.35461 1195.13574 1111.66748 1316.8783 10033
40.6302 3325915097981547648 98.4653093552 7.36721134642 1379.19995 1284.32788 1475.80981 1348.04675 1272.77051 1445.31616 10033
40.6347 3326049753793420544 99.21456697535 7.84814770732 1187.55859 750.196838 1928.2196 1199.93994 1039.29553 1384.97205 10033
40.637 3325915235420509184 98.4310075694 7.37264400023 1215.95544 1104.40576 1319.84436 1275.62988 1162.05688 1381.68933 10033
40.6415 3326173513275805568 98.92632829637 8.60918286357 1379.72888 810.588318 2645.94873 2803.1355 2458.91724 3453.57764 10033
40.6438 3325912310545181184 98.54828466948 7.36076838046 1334.03394 1204.30811 1482.03394 1283.01099 1167.15039 1421.18945 10033
40.6512 3326052944954778880 99.2364577232 7.94917956758 1238.34094 1009.04486 2028.36829 1598.7373 1417.53613 1812.18787 10033
40.6524 3133799763424471552 99.13377725871 7.67207904814 1309.98291 932.784119 2145.1897 1022.51782 623.28241 1577.6626 10133
40.6569 3326253403964750592 98.06246761407 8.50552722273 1652.2655 1568.52148 1734.18591 1663.37695 1572.44495 1765.90002 10033
40.6583 3326059305802487424 99.24156432362 8.00194106571 1673.59448 1632.63635 1724.09827 1673.24243 1626.53687 1719.72266 10033
40.6631 3326351329219149184 98.40450808463 8.69853252243 1710.92773 1658.00757 1766.19885 1709.28809 1670.62659 1768.052 10033
40.6633 3326177773886178816 98.82441168528 8.66254294531 1183.35901 1059.854 1317.43982 1254.6134 1132.83862 1463.38074 10033
40.6711 3326343078582742400 98.67389533356 8.70621281359 1697.64343 875.669067 4027.30054 6946.95996 5686.65137 9163.54004 20033
40.6742 3326342219591032576 98.76526540423 8.68430365639 1512.07544 1395.86267 1652.01172 1477.9668 1352.11475 1641.94946 10033
40.6807 3325915097981547264 98.46739859244 7.36608028472 1531.84106 1294.57617 1910.13525 1803.37683 1515.65173 2238.62646 10033
40.6846 3326207220178541312 97.89523670265 8.20849293457 1639.57629 1138.00366 2561.05859 3766.16479 3035.31323 5044.35156 10033
40.6879 3326255190671078016 98.12865137506 8.56648136646 1544.1012 1489.47083 1599.62927 1524.46558 1471.22095 1590.34631 10033
40.6894 3326004910039309440 97.88602032361 7.90864841998 1194.35327 1010.58496 1425.66382 1231.32861 1088.26147 1364.38684 10033
40.6913 3326344796569666176 98.56328463495 8.71626372622 1545.91589 1141.50842 2237.15845 2378.80713 2056.30273 2978.46875 10033
40.7027 3326206429906225024 97.88188385584 8.14695088822 1310.26746 799.769714 2528.03638 2814.56201 2422.00586 3348.96094 10033
40.705 3326156024168605568 99.0943130531 8.46089223998 1266.88733 719.066956 2493.27344 3249.72144 2712.93188 4640.62451 10033
40.7113 3326351260499692416 98.37585103152 8.69219132968 1196.40833 1119.96289 1269.47205 1183.55273 1122.53418 1269.2804 10033
40.726 3133765128807160192 98.81536492412 7.40897595137 1427.75427 1185.63452 1682.59937 1600.43921 1411.26526 1866.99133 10033
40.7347 3326199798476467840 97.8738781271 7.99656012593 1562.90076 666.011169 3853.52539 2812.17944 2450.79419 4620.51221 10033
40.7452 3325930834741298048 98.17760978159 7.47334348448 1529.98132 1330.92285 1814.20129 1461.11829 1300.2644 1663.47937 10033
40.7608 3133895562673507456 99.20196494063 7.8036615439 1449.82654 1350.35547 1570.63904 1470.79919 1356.76904 1610.6377 10033
40.7669 3133799900862912512 99.14920328994 7.69325168006 1592.58813 1182.26648 2025.70215 2192.14111 1792.54626 2862.71313 10033
40.7677 3326344800868773632 98.56778115309 8.71749034651 1240.97644 761.958008 2157.21655 2296.47241 2020.45789 2650.19629 10033
40.7684 3326173513279169024 98.92545284584 8.61223873056 1599.94849 710.796692 3266.15967 4612.18701 3539.37427 6270.01562 10033
40.7716 3133797396901263616 99.07279094991 7.58881107547 1562.94556 1410.03992 1776.19617 1543.87561 1379.61841 1748.21472 10033
40.772 3326351565441686656 98.33405217377 8.68042086625 1542.84229 870.596802 2790.65063 5558.67773 4605.25293 6984.21924 10033
40.7752 3133797912297325184 99.09930936243 7.62038620942 1480.48315 1397.96851 1645.7749 1485.56409 1366.46326 1609.90271 10033
40.7762 3326084143595614720 99.15818646437 8.36856941441 1582.25012 1328.57312 1885.31445 1721.65247 1446.4928 2069.39258 10033
40.7827 3133764029295424896 98.68842869239 7.37074541724 1716.89233 1137.31201 3519.36523 1453.91858 1143.16028 2131.05566 10033
40.7876 3326243469702800512 97.92703136304 8.30602620998 1511.78857 1152.80933 3519.94824 2872.20996 2330.68652 3974.24023 10033
40.7898 3326350023549175808 98.27988693061 8.65965825019 1730.51477 1594.31262 1896.63159 1813.68713 1652.8042 2016.88904 10033
40.794 3133788703887536128 98.89621543196 7.44641084617 1537.05273 1475.10474 1601.53003 1536.93237 1472.89014 1602.43188 10033
40.7984 3325983263407212672 98.03602048874 7.59681128037 1180.85046 537.741516 3195.34644 1061.00696 835.06543 1320.23401 21033
40.7985 3326078066219549952 99.22397592183 8.20532197778 1562.53552 1191.01062 2186.1543 2093.51123 1604.14929 2844.8584 10033
40.7988 3326349675655083776 98.23227005044 8.63673616142 1691.98169 1644.56763 1730.27502 1682.86096 1652.97058 1726.09424 10033
40.8027 3326154585356029312 98.78264479893 8.68086498229 1259.57397 1174.07312 1347.95618 1282.1665 1192.26965 1416.03259 10033
40.8135 3326255156311349632 98.11762999426 8.56024735062 1465.72986 1423.448 1511.64502 1475.74634 1436.38367 1528.42725 10033
40.8204 3325927914163530368 98.22040559703 7.4457899588 1462.19775 1355.05103 1618.93774 1433.12439 1324.69214 1559.83923 10033
40.8245 3326154581060174848 98.78806291854 8.67937283905 1388.30884 1104.70288 1875.43323 1416.9397 1277.12244 1559.15149 10033
40.8246 3133896039412897408 99.21207287759 7.82937880687 1441.73486 1133.67786 1843.15442 1152.2356 1039.01099 1322.94739 10033
40.8291 3133791349581799808 99.03185655849 7.54530487273 1217.10107 499.00354 3499.51953 2857.87451 2519.44873 5551.88574 10033
40.8337 3326173513276576768 98.93089018888 8.61009321613 1692.21863 1527.69543 1912.66077 1741.76648 1585.80396 2113.3147 10033
40.8342 3326349710014939648 98.20899624254 8.62442850494 1429.35413 1239.96497 1744.32214 1608.43323 1369.30823 2081.33325 10033
40.8342 3326159430079404160 99.05431285469 8.50942550152 1323.7782 1276.1615 1386.45154 1330.65076 1279.06006 1374.85547 10033
40.8356 3326350191051295488 98.26771085501 8.65502124137 1530.88818 1320.92505 1848.44666 1580.78223 1369.03687 1908.31921 10033
40.8482 3325927841148533120 98.23810760585 7.43569193431 1713.60437 1061.21277 3517.02393 945.331055 669.736145 1415.16455 10033
40.849 3133797396902843008 99.0711750288 7.58506210591 1382.02502 1300.49573 1497.69519 1376.61304 1276.94446 1472.5415 10033
40.8588 3325978869655546368 98.1170926058 7.51587107596 1681.59729 1532.05676 1868.93018 1672.39771 1502.96094 1910.67883 10033
40.8694 3325983336418381056 98.02882056618 7.6034508887 1681.28931 1289.23438 2621.13672 "" "" "" 10099
40.8724 3133790696752330752 98.9728116599 7.49469244449 1504.80457 807.790344 2807.0144 1978.43738 1721.42554 2252.74072 10033
40.8789 3326246738175584128 97.9929752508 8.4270103654 1471.37817 1442.81104 1500.56946 1463.52686 1436.86206 1493.4115 10033
40.8811 3326159150904898432 99.07402627017 8.48939128684 1323.86646 1034.09863 1913.51343 1539.72705 1339.02466 1814.07861 10033
40.8829 3326077653902702976 99.23372422306 8.16857267657 1383.90869 1334.70605 1435.39746 1384.53125 1325.58105 1446.50012 10033
40.8871 3325997316539938944 97.94589364121 7.72744471303 1309.8136 1028.46277 1707.16772 1290.30579 1128.38843 1422.50623 10033
40.8876 3325911520269784576 98.58050957012 7.35699345317 1189.02783 916.83197 1693.86743 1733.90918 1530.44373 2027.42896 10033
40.8878 3133788562147776512 98.87341293394 7.43242236244 1330.75476 1300.90161 1360.56616 1335.13159 1305.4834 1367.86133 10033
40.8891 3326053116753498240 99.24313384268 7.97180330715 1614.87708 1223.23743 2163.39771 1569.57068 1369.90002 2130.31421 10033
40.8967 3326049788155028992 99.21994739665 7.85085013296 1698.526 1647.42139 1755.42651 1693.24854 1630.81897 1749.89136 10033
40.8987 3326077653902703872 99.234660172 8.16513344795 1212.12329 1141.60303 1283.81299 1191.36401 1127.1333 1258.81812 10033
40.9022 3325915063621812480 98.45603121308 7.36395157086 1178.72485 1156.51282 1207.67957 1176.82312 1152.25488 1204.61511 10033
40.9048 3326255014575601664 98.09433200678 8.54215172162 1342.7207 1153.48901 1562.02869 1350.79163 1188.20349 1557.3363 10033
40.9056 3326255602987919488 98.14544836481 8.58397799561 1186.2644 1148.47253 1230.42358 1190.745 1141.20203 1238.48572 10033
40.9145 3326002917177219840 97.91351179079 7.79881183905 1746.06824 1030.21729 3437.30225 10136.2695 8359.79492 13116.2197 20033
40.9151 3326252819849246976 98.01542835493 8.45817716904 1640.79761 1567.2406 1726.505 1684.19531 1590.23828 1813.29675 10033
40.9176 3326345488063556224 98.53035728513 8.71949805132 1291.76135 1236.26514 1361.05017 1279.72351 1207.34607 1348.37183 10033
40.9189 3325997316538996864 97.94265423268 7.73259856531 1335.13354 1061.93054 1784.62231 1143.94604 1006.08075 1286.57703 10033
40.92 3325916021406553216 98.39546638743 7.37543621511 1530.573 1113.73279 2158.66187 2256.65356 1808.61353 3885.20483 10033
40.9214 3133789184923850112 98.95549074575 7.48113843597 1646.00378 1441.52466 1934.30347 1620.80884 1425.28577 1826.37915 10033
40.9214 3133764033595467008 98.68765230514 7.36824240069 1714.84412 1581.13403 1860.58118 1723.44324 1597.34302 1892.33496 10033
40.9257 3133764063655142272 98.66454799503 7.36418908815 1302.99292 1132.2804 1477.81836 1361.24158 1231.88501 1525.073 10033
40.931 3133788566448589312 98.87779458531 7.4338675933 1210.15417 1158.19189 1264.06287 1213.83362 1169.29993 1260.81287 10033
40.932 3326059237083008256 99.24627459862 8.00378578394 1483.60791 1383.41162 1610.34949 1458.43286 1365.01868 1560.6178 10033
40.9371 3326244397422723584 97.94068998291 8.34128470028 1276.43726 621.20343 2284.28662 2660.13037 2344.17163 3041.17822 20033
40.9371 3326205540849507072 97.87372033114 8.11709956345 1280.10303 1231.5918 1342.01392 1278.45667 1225.79089 1333.6969 10033
40.9393 3133797809218114816 99.09315877335 7.60833485515 1569.63721 1472.20117 1659.76758 1591.97205 1470.96228 1709.854 10033
40.9405 3133797809218113280 99.09560497681 7.6113062509 1504.8042 1294.46802 1786.03564 1575.53027 1373.10291 1858.23901 10033
40.9408 3326346033521871488 98.60691082593 8.71873738777 1244.85205 814.81842 1962.53711 3431.94971 2711.66748 6030.06201 10033
40.942 3326342258248045696 98.77553627271 8.68569890064 1676.19897 1530.08508 1856.8717 1673.15149 1517.46204 1817.42554 10033
40.9453 3325979208957176960 98.08170327884 7.5453281908 1418.58557 883.719055 3194.95898 1547.61499 1235.01965 2093.51465 10033
40.9468 3326173513275828864 98.92887813286 8.61361042964 1385.68713 1333.29785 1448.00671 1381.86194 1334.13513 1433.48254 10033
40.9574 3325999863455024256 97.9227655233 7.77384034405 1398.72632 1242.44299 1624.69287 1389.68005 1217.9718 1619.28113 10033
40.96 3326083941734763648 99.16522797538 8.36221809717 1486.33374 1005.65649 2838.03906 2309.83838 1960.00159 2969.19434 10033
40.964 3326051265621885312 99.22447629137 7.86287186999 1209.77771 740.427979 2155.44531 2645.30762 2303.94019 3032.95874 10033
40.9664 3133764063655140736 98.66961904736 7.36430668736 1336.58301 1168.30762 1534.1167 1378.53296 1177.28491 1607.61914 10033
40.9748 3326082631766898176 99.19841041701 8.29260807379 1463.43335 1256.9447 1755.24121 1499.85571 1319.19714 1824.36975 10033
40.9824 3326351531081147136 98.30718333745 8.67438296563 1361.5022 1153.31555 1688.04956 1383.18176 1238.25012 1579.0083 10033
40.9844 3325917193923530112 98.59976117389 7.3562630693 1588.63977 705.898499 3190.83228 5668.4834 4485.83252 7273.94775 20033
40.9869 3326255740426853632 98.16773062495 8.60144850109 1678.35071 1191.48804 2193.31201 2697.24683 2212.31567 3370.98853 10033
40.9887 3325917223986353536 98.60574444048 7.35657518637 1484.28296 1198.5249 1961.33264 1238.17969 1128.30896 1414.44617 10033
40.9907 3133896043709838464 99.2151098259 7.82968592632 1679.22827 1527.24792 1893.76599 1693.20386 1537.29871 1845.50305 10033
40.9912 3326059237083007360 99.24730482034 8.00441498042 1537.14331 1406.11328 1703.29871 1519.82349 1406.66016 1655.85608 10033
41.0017 3325917189626614912 98.60193895556 7.35610789758 1445.53528 1226.58472 1845.22974 2043.00696 1711.8114 2456.00342 10033
41.0023 3326207190114487040 97.88654494514 8.19576940713 1363.66748 728.484131 2233.81982 "" "" "" 10099
41.0082 3325997247819503616 97.95278022557 7.710265388 1576.29517 1199.48828 2189.97607 1824.82703 1582.92725 2134.69092 10033
41.0086 3325915059324251648 98.454248555 7.36242600571 1174.39856 944.171814 1534.45959 2148.33936 1922.31897 2524.16992 10033
41.0204 3326156131541755264 99.09145084409 8.47274726288 1631.75903 1366.04639 1920.55823 1717.0813 1419.12158 2165.98853 10033
41.027 3326349679951837184 98.22820060749 8.63888305623 1495.44043 1423.31714 1564.2063 1479.26465 1412.69531 1559.15784 10033
41.0275 3326156127247831552 99.09879484054 8.46395367263 1679.94922 1559.71741 1889.90344 1773.37915 1597.36011 2043.2926 10033
41.0283 3326003196349636096 97.90249091 7.82405732464 1677.43335 1525.65051 1870.40735 1642.93738 1512.19434 1805.17749 10033
41.0384 3326192587228243072 97.87807583082 7.91912456711 1349.94556 1290.87573 1405.72876 1357.96619 1299.59912 1422.83337 10033
41.05 3326078061921448832 99.22935105977 8.20129856404 1584.57397 1424.40967 1820.6239 1582.98706 1414.85278 1789.63464 10033
41.0592 3326258003872860800 98.09850845721 8.54933777215 1466.11218 1132.67456 1899.42639 1747.68005 1511.35132 2052.48584 10033
41.0609 3326156200263998080 99.09054715442 8.47489107531 1557.80225 1147.64551 2084.22583 1283.57751 1098.27979 1532.3407 10033
41.0627 3326004811257330176 97.88532146963 7.88226465889 1653.05896 1548.97339 1749.61438 1616.84985 1530.00354 1737.91345 10033
41.0671 3325930834741303552 98.1736427582 7.46951921682 1714.55005 1331.40845 2380.05054 1075.12097 963.75 1683.33484 10133
41.0722 3325931655079443456 98.14374703681 7.49041727877 1553.79932 1486.05286 1614.43896 1558.5188 1494.17395 1625.09973 10033
41.0775 3326199729755246464 97.86856086378 7.98967664411 1678.11316 1475.51733 1923.33374 1748.36255 1483.89294 2003.11877 10033
41.0785 3326083009723267712 99.18864491018 8.31974515114 1514.49817 949.300903 3866.70703 825.249634 719.248047 944.8797 10033
41.084 3325917395785044736 98.58939526501 7.35405895437 1602.83521 1169.52808 2364.48022 2119.427 1724.88538 2619.73633 10033
41.089 3133800278820035712 99.15693777851 7.69573095774 1580.89624 966.954041 2570.67114 2642.09082 2064.62524 3781.72632 10033
41.0964 3325914788743929472 98.35360906837 7.38384821827 1583.34094 1387.04932 1828.16919 1656.4115 1484.8125 1859.38428 10033
41.0978 3133788562148798208 98.884512603 7.43424833412 1539.01953 1090.01587 2079.76489 1220.41052 976.532715 1493.30127 10033
41.1026 3326245943604154112 97.95107645753 8.36700564444 1552.56567 1116.68323 2281.7085 3186.67993 2552.90063 4332.33398 10033
41.1075 3133789013125174272 98.91687966586 7.45235664687 1379.67444 1250.56104 1580.42676 1362.57959 1249.5498 1485.95801 10033
41.1101 3133764029295408384 98.69267399131 7.36600841871 1211.15759 998.760986 1592.99634 1669.50488 1371.6366 2756.02661 10033
41.1126 3326242683726589568 97.90512942552 8.26520413904 1166.95349 1054.42932 1323.69507 1169.47156 1047.94702 1373.53235 10033
41.1142 3133788527789035008 98.86710399401 7.42502036921 1387.39148 1124.11121 1762.49634 1732.58411 1494.88855 2108.19946 10033
41.1153 3133800484978483840 99.174686664 7.72716768033 1483.23462 1398.70679 1551.76257 1493.49988 1394.25 1577.42883 10033
41.1239 3326246836968016640 97.99577558867 8.4380161649 1342.18542 703.63623 2962.23999 1236.71411 992.509033 1519.98206 10033
41.1315 3133799900867977600 99.15363484355 7.68874208208 1659.4574 888.533813 2779.1604 3394.93286 2764.69263 4681.0083 10033
41.1375 3326200215090341760 97.86577999097 8.03972037297 1522.04077 1488.42358 1554.05969 1518.00586 1484.7572 1553.4375 10033
41.1428 3326051471780280448 99.23496614368 7.89320039432 1302.41858 852.115479 2668.25146 3012.48804 2427.75 4974.33447 10033
41.143 3326173513275828736 98.93049641255 8.61646865465 1662.92554 1303.77258 2090.34814 1697.22083 1505.25952 1981.93567 10033
41.1431 3325978831000363776 98.11677807372 7.50996787562 1586.31201 761.004211 2670.00464 1370.33887 1141.96008 1574.96558 10033
41.147 3133765064387558400 98.85292941655 7.41760431975 1413.11865 1263.29163 1570.37292 1416.65271 1273.77515 1609.52893 10033
41.157 3325979174597431680 98.08452331367 7.53782139764 1593.64185 1406.34631 1842.73486 1519.00745 1310.65674 1781.12891 10033
41.1581 3326256354606036224 98.05935581228 8.51439016254 1614.53931 864.13501 4192.57178 6609.479 5362.18555 8805.62598 20033
41.1582 3325983538284269696 98.01224383067 7.61618229823 1739.96252 1228.87927 2611.47363 1257.0885 1033.18713 1535.84033 10033
41.1592 3326252952991126528 98.02697470901 8.47876841177 1204.81848 1162.85339 1255.19092 1212.27844 1163.75427 1259.01416 10033
41.1625 3326246115402940416 97.96622362389 8.39497944863 1604.01306 1302.27173 2148.99048 2648.48755 2174.53125 3323.56152 10033
41.1688 3325930559863393024 98.1974119681 7.45244005844 1338.08838 1081.66028 1687.03809 1401.66296 1223.15881 1614.97937 10033
41.169 3326079676835867520 99.2072139972 8.27908369788 1335.26367 690.031311 2607.40381 803.53363 467.383575 1311.54773 10033
41.173 3326082807863670272 99.19492548153 8.30953052215 1274.71411 1231.96753 1328.13904 1272.23682 1224.47119 1332.47742 10033
41.1738 3326199699694055936 97.8673051562 7.98480100562 1725.88135 1099.95398 3299.87231 1715.76196 1448.53723 2096.05249 11033
41.1809 3326003265069112576 97.89818014146 7.82895318755 1193.32336 963.177979 1670.17834 1012.25934 901.09668 1111.76465 10033
41.1839 3326258003872879616 98.10459311468 8.55738692014 1468.04248 1116.20081 1955.79761 1061.40686 946.871887 1218.75769 10033
41.1874 3133797946652645376 99.11108017407 7.62429352044 1560.6084 788.59198 2712.51953 5178.75049 3747.58643 7206.50342 10033
41.1879 3326154924656859264 99.12999243581 8.42667961663 1307.21191 1137.33057 1626.85864 1334.09009 1163.34009 1573.93518 10033
41.1951 3325912074322109312 98.49254355276 7.35460030965 1179.64648 581.842163 1753.11792 2319.61548 1995.29431 2624.51611 20033
41.1987 3133799522905749504 99.12879148027 7.64824884239 1225.82471 1161.10645 1301.15356 1233.06372 1174.67798 1302.20593 10033
41.2041 3133763999235729792 98.68456016991 7.36287082824 1420.06104 1337.61877 1522.71411 1406.81604 1320.42419 1492.6355 10033
41.2121 3133787737515225472 98.98634763436 7.49787822439 1310.3241 1073.93005 1634.23779 1215.86694 1076.57874 1401.12488 10033
41.2202 3326051471782183680 99.23695081148 7.89621165392 1466.55469 1329.73328 1616.51013 1461.40686 1318.69104 1645.63562 10033
41.2244 3133896181148787328 99.22390495037 7.84476978866 1225.35254 1104.46912 1410.59448 1291.00989 1176.55957 1543.62537 10033
41.2257 3326160559652525696 99.01743045047 8.55346220106 1305.64893 1107.71143 1587.65063 1832.56055 1623.34314 2171.74805 10033
41.2258 3326063184154557568 99.24986262311 8.09405430465 1410.20093 1283.56091 1586.0769 1485.87329 1355.19519 1627.81543 10033
41.2269 3326219078586365184 97.88801334353 8.21682650567 1547.95691 1155.81787 2345.42944 1417.27734 1222.34546 1618.56042 10033
41.2278 3133798015376945280 99.11643773464 7.63027370023 1539.81934 1472.68921 1605.70093 1543.72131 1478.56946 1620.41748 10033
41.2313 3326079367601962496 99.21505129026 8.26047233887 1514.63647 1296.38391 1819.85803 1356.13062 1150.30957 1668.82605 10033
41.2325 3326258519266599168 98.13181043999 8.58053237706 1433.8512 1371.27563 1491.6936 1448.42981 1392.98218 1514.57935 10033
41.2329 3133895940630625920 99.2138624968 7.81325398679 1388.26001 1239.38782 1601.57764 1456.80933 1297.31946 1690.79932 10033
41.2348 3326003196349638400 97.90137976162 7.81652458503 1329.53577 1231.60339 1422.77417 1356.04858 1258.49341 1474.58325 10033
41.2372 3326203960301559552 97.86616047174 8.09158462031 1599.86682 1061.52502 2336.66455 2833.49731 2411.14038 4997.23779 10033
41.2472 3326349611232386688 98.19337338469 8.62314457742 1721.10486 1667.48047 1791.94763 1728.67749 1674.88037 1786.09058 10033
41.2474 3133895974990363648 99.2148975732 7.81548441143 1490.89758 1438.55811 1541.43652 1474.16675 1423.4657 1530.86768 10033
41.2486 3326192965185354880 97.87060947064 7.9433836351 1579.21423 1405.77429 1743.69702 1529.08496 1380.90002 1742.35669 10033
41.2548 3325926505414720896 98.32083162141 7.39200255462 1564.39502 1403.6145 1782.23193 1666.14355 1451.23254 1910.40259 10033
41.261 3326244264274508288 97.92832619438 8.32826288149 1607.05298 1405.92566 1866.17493 1793.177 1556.06323 2111.23071 10033
41.2659 3326351977757760896 98.34870136469 8.693882263 1592.97632 1170.8634 1972.88965 2060.19238 1774.2052 2542.23682 10033
41.2674 3133895974990361600 99.21901322058 7.82665384009 1349.8634 1310.56995 1381.73792 1347.16895 1308.59668 1395.07971 10033
41.2716 3326200107719485568 97.86371996648 8.02224403073 1540.90906 730.573303 2348.65454 1360.32544 1097.29443 1623.31677 20033
41.2773 3326079303170115456 99.22087933892 8.24535245605 1413.74622 1150.95081 1808.25391 2319.59692 1974.87305 2983.40479 10033
41.2774 3326002887113724544 97.9073008808 7.79799517115 1404.5603 1175.5614 1676.92468 1486.40747 1319.92639 1931.21338 10033
41.279 3326246287201628800 97.96320184695 8.39379215006 1677.10449 1346.21997 2367.50854 1975.61035 1712.84753 2473.68359 10033
41.2804 3325930491143914624 98.21338579493 7.44092729779 1374.46082 1314.09973 1460.10388 1367.10095 1313.99231 1420.98889 10033
41.2827 3325979999231172608 98.05825288004 7.56054183367 1388.33667 1156.9635 1668.32471 1191.15527 1066.9834 1310.26794 10033
41.2918 3326345552496544384 98.55860371689 8.72629014028 1678.76648 1299.58923 2575.28076 1514.37451 1320.6709 2095.9751 10033
41.2947 3325912108684311808 98.46978679032 7.35544910824 1620.68408 1337.21228 2013.99207 1934.20593 1636.38354 2512.16919 10033
41.2955 3326200215090104320 97.86312409185 8.04143192439 1181.12671 1147.3866 1212.67163 1184.79944 1147.44849 1220.72864 10033
41.2962 3326345625502498560 98.54841391633 8.72629670036 1197.58093 1131.61096 1281.68054 1210.27759 1143.91211 1291.57458 10033
41.2971 3326065902872182912 99.24320963407 8.15563576332 1620.69275 962.310059 2958.56421 2607.15381 2232.67358 2981.13965 10033
41.3004 3133765128807808384 98.81918501244 7.40018288403 1577.56287 946.028687 2566.77734 2268.07104 1975.76355 2541.54834 10033
41.3058 3133763999237180800 98.66991454289 7.35862328672 1571.26196 793.345642 3011.27905 5728.95459 4638.22168 7936.96387 10033
41.3066 3133800489277665664 99.17388458659 7.71869270431 1310.61804 1202.21057 1464.46533 1306.54102 1185.31763 1489.50867 10033
41.3083 3326203170027601536 97.8629470764 8.04639913242 1487.7229 1414.92004 1552.34033 1511.04956 1441.24438 1593.91296 10033
41.3113 3326252957288186240 98.02320534368 8.47825621746 1624.55261 1516.5083 1743.34827 1633.96301 1526.71265 1728.8197 10033
41.314 3133765373626801664 98.75242218874 7.37697180845 1345.80359 885.985168 2179.54272 3224.90186 2472.29614 4351.77051 10033
41.3206 3326350229707600640 98.27868168496 8.66880173158 1256.21265 1182.99146 1326.40308 1276.66138 1198.76086 1349.81274 10033
41.3272 3133896181148785664 99.22845269925 7.85429313886 1402.7677 1310.97876 1509.87354 1413.64563 1278.25378 1554.01599 10033
41.3394 3325998141172729856 97.9274269248 7.74770112917 1202.651 856.893005 1711.40601 1740.91089 1582.25891 1943.71423 10033
41.3417 3326004879976805888 97.87814453062 7.89263996102 1730.34705 1335.34302 2471.82178 1811.19214 1515.12708 2215.82153 10033
41.3436 3325912452281687424 98.50264465839 7.35123817951 1683.96863 1442.41467 2102.3584 1863.90698 1643.01196 2264.28687 10033
