# %ECSV 1.0
# ---
# datatype:
# - name: _r
#   unit: ''
#   datatype: float64
#   format: '{:7.4f}'
#   description: Distance from center (339.84991355000+59.00460428000)[ICRS], at Epoch=J2016.0
#   meta: !!omap
#   - {ucd: POS_ANG_DIST_GENERAL}
#   - {width: 7}
#   - {precision: '4'}
# - name: Source
#   datatype: int64
#   description: Source identifier, identical to the Gaia-EDR3 source_id (id)
#   meta: !!omap
#   - {ucd: ID_MAIN}
#   - {width: 19}
# - name: RA_ICRS
#   unit: deg
#   datatype: float64
#   format: '{:15.11f}'
#   description: Barycentric right ascension (ICRS) at Ep=2016.0 (ra)
#   meta: !!omap
#   - {ucd: POS_EQ_RA_MAIN}
#   - {width: 15}
#   - {precision: '11'}
# - name: DE_ICRS
#   unit: deg
#   datatype: float64
#   format: '{:15.11f}'
#   description: Barycentric declination (ICRS) at Ep=2016.0 (dec)
#   meta: !!omap
#   - {ucd: POS_EQ_DEC_MAIN}
#   - {width: 15}
#   - {precision: '11'}
# - name: rgeo
#   unit: pc
#   datatype: float64
#   format: '{:15.8f}'
#   description: '? Median of the geometric distance posterior (r_med_geo)'
#   meta: !!omap
#   - {ucd: PHYS_DISTANCE_TRUE}
#   - {width: 15}
#   - {precision: '8'}
#   - values: {'null': .nan}
# - name: b_rgeo
#   unit: pc
#   datatype: float64
#   format: '{:14.8f}'
#   description: '? 16th percentile of the geometric distance posterior (r_lo_geo)'
#   meta: !!omap
#   - {ucd: ERROR}
#   - {width: 14}
#   - {precision: '8'}
#   - values: {'null': .nan}
# - name: B_rgeo
#   unit: pc
#   datatype: float64
#   format: '{:14.8f}'
#   description: '? 84th percentile of the geometric distance posterior (r_hi_geo)'
#   meta: !!omap
#   - {ucd: ERROR}
#   - {width: 14}
#   - {precision: '8'}
#   - values: {'null': .nan}
# - name: rpgeo
#   unit: pc
#   datatype: float64
#   format: '{:15.8f}'
#   description: '? Median of the photogeometric distance posterior (r_med_photogeo)'
#   meta: !!omap
#   - {ucd: PHYS_DISTANCE_TRUE}
#   - {width: 15}
#   - {precision: '8'}
#   - values: {'null': .nan}
# - name: b_rpgeo
#   unit: pc
#   datatype: float64
#   format: '{:14.8f}'
#   description: '? 16th percentile of the photogeometric distance posterior (r_lo_photogeo)'
#   meta: !!omap
#   - {ucd: ERROR}
#   - {width: 14}
#   - {precision: '8'}
#   - values: {'null': .nan}
# - name: B_rpgeo
#   unit: pc
#   datatype: float64
#   format: '{:14.8f}'
#   description: '? 84th percentile of the photogeometric distance posterior (r_hi_photogeo)'
#   meta: !!omap
#   - {ucd: ERROR}
#   - {width: 14}
#   - {precision: '8'}
#   - values: {'null': .nan}
# - name: Flag
#   datatype: int32
#   description: Flag (flag) (1)
#   meta: !!omap
#   - {ucd: CODE_MISC}
#   - {width: 5}
# meta: !!omap
# - {ID: I_352_gedr3dis}
# - {description: Estimating distances from parallaxes (1467744818 sources)}
# - {name: I/352/gedr3dis}
# schema: astropy-2.0
_r Source RA_ICRS DE_ICRS rgeo b_rgeo B_rgeo rpgeo b_rpgeo B_rpgeo Flag
14.7546 2008374364568969344 340.32579503026 58.98506996922 2671.29517 1773.67725 4741.02734 3492.7229 2388.96582 5000.4585 10033
14.7559 2008448753403749760 339.60121802653 59.21479531 2599.8186 1777.42114 3878.93481 2470.20435 1812.95801 3183.52417 10033
14.7583 2008366393108861696 340.17007478442 58.8224643274 2792.63989 2024.80029 4193.09961 2743.80981 1933.00452 3683.93774 10033
14.7589 2008439648073027328 340.1059534461 59.2125148995 2748.70874 1611.05542 4080.77002 1007.96344 900.065979 1257.98279 10033
14.7592 2008386493556848256 340.32489776102 59.03155942257 2385.37207 1617.65039 3808.21899 2860.91455 1987.9364 4042.24316 10033
14.7623 2008448757703863168 339.61586267472 59.21930981684 2573.55737 2178.44995 3357.90942 2410.03174 1991.99048 2934.93164 10033
14.7624 2008423808233226368 339.41555318033 59.10781363215 2941.60034 2204.98706 3876.32959 2482.87305 2066.12012 3123.60205 10033
14.7636 2008366088176013056 340.00555197156 58.77205639986 2971.2356 2458.7627 3947.12695 2928.22681 2549.34985 3392.17432 10033
14.7658 2008374055331151744 340.31547855537 58.94990733547 2704.32495 2080.01001 3617.01807 2930.37378 2097.82715 3742.40332 10033
14.7679 2008449612397314688 339.75300853498 59.24566062199 2820.30151 2143.00879 3780.32007 3135.36475 2258.64722 4267.43359 10033
14.7684 2008423361556512128 339.39828610896 59.08597991161 2775.75146 1833.71484 4541.97217 2463.49048 1749.12598 3210.11499 10033
14.7739 2008358254146717440 339.52143846239 58.82608593286 2864.49121 1638.01672 4480.93555 3129.2915 2163.36963 4754.29883 10033
14.7792 2008423846891390976 339.42109295953 59.11443992487 2512.30786 1597.25012 3806.12305 1739.89722 1342.92053 4089.53784 10033
14.7796 2008354332840521472 339.69141463825 58.77229051808 2758.56763 2113.03809 3364.60645 2562.84277 1993.63965 3241.59497 10033
14.78 2008438101884970368 339.86472270818 59.25082073357 2665.68555 1846.20728 4007.06982 2598.63818 2006.95923 3664.4519 10033
14.7817 2008386287398278144 340.3283012234 59.0033481029 2821.40918 1995.96545 4265.5415 2369.38916 1844.33044 3098.8103 10033
14.7818 2008448242311697408 339.52266871402 59.18472729211 2744.61426 2488.63965 3042.65112 2610.57959 2365.23169 2957.55322 10033
14.7865 2008366083871035136 340.01310246081 58.77303648659 2256.05811 1682.37988 3141.95093 2333.09399 1798.44885 3140.56079 10033
14.7886 2008448787763540224 339.64358592585 59.22716753769 2759.09717 2078.0481 3811.01685 2908.4248 2219.72852 3816.57764 10033
14.7887 2008448139232671872 339.65637630707 59.23017774283 2794.93457 2653.71826 2997.34204 2878.99976 2700.77344 3128.20776 10033
14.7905 2008386291702385024 340.32857834818 59.00804733927 2589.87915 1405.66699 4746.02783 1620.20239 1349.38916 3990.30444 10033
14.7911 2008374368873182720 340.3263648848 58.98155819384 2447.22168 1668.28162 3728.30054 2930.53247 1977.18896 4274.82959 10033
14.7948 2008353546862763520 339.7391875638 58.76475565376 2019.27002 1162.24377 3488.48535 3634.55273 2213.33936 6275.70947 10033
14.7951 2008443053991617024 339.97833609464 59.24221886183 2777.4082 1025.98926 4773.52686 5414.96045 4499.53516 7213.6958 10033
14.7958 2008438106185084288 339.83763717806 59.25111986038 2305.16162 1712.98718 3598.14209 2563.77466 2031.3584 3536.69849 10033
14.7979 2008406765802030464 339.39915272986 58.92205084667 2921.23584 1917.62585 4258.62695 3898.91992 2629.82178 6320.37158 10033
14.8016 2008365332261763584 339.96651763032 58.76538339335 2734.22168 2102.70996 3558.03052 2462.89551 1919.15125 3414.25269 10033
14.8085 2008449474958375296 339.80229301633 59.25020058201 2488.42065 2200.76782 2838.84009 2316.37769 2122.96655 2564.82446 10033
14.8123 2008391716237673344 340.24767446086 59.14301568755 2920.50562 2173.37183 3986.42212 2803.7251 2181.61963 3489.00488 10033
14.8127 2008390689748832256 340.28661351755 59.10719828016 2210.77051 1927.13013 2655.43066 2098.02612 1833.21985 2441.95166 10033
14.8173 2008391892333384576 340.22815368483 59.15696987092 2023.67163 1144.52881 5133.08887 4597.50098 3752.78809 6151.65137 10033
14.8178 2008354405856178944 339.6840911752 58.77298049478 2702.51782 1599.34387 4377.23145 3398.64551 2683.8064 5192.44629 10033
14.8184 2008411133794047104 339.37138106924 59.02189522439 2383.54028 1424.51489 3945.46411 4594.59912 2880.48828 6049.40576 10033
14.8193 2008386566582012672 340.32590808704 59.03579477813 2753.22119 1546.198 4998.85986 3983.53174 2725.55981 5773.87256 10033
14.8198 2008409725044693120 339.39248314161 58.93112577254 2455.51001 1828.67529 3695.72876 1887.70605 1555.0116 2384.23511 10033
14.822 2008377014572770048 339.7606375486 58.76191766916 2251.64551 2167.62134 2331.17798 2230.56567 2121.68164 2331.84399 10033
14.8253 2008411133788276992 339.37153832041 59.02462280851 2565.49438 1437.62048 4673.47559 4570.60645 3397.85693 6878.28516 10033
14.829 2008386566580277632 340.32637687228 59.03515013546 2751.03247 2166.51831 4116.8916 2883.59668 2375.3208 4866.16113 10033
14.8328 2008354401564412672 339.67424245733 58.77465714201 2864.18481 1712.84412 4931.29248 1849.67493 1546.52454 6671.89258 10033
14.8333 2008423846891377664 339.43732861655 59.13165672738 2628.79419 1814.86096 3599.29077 3408.60962 1557.4917 5474.7041 10133
14.8376 2008353611285980032 339.72906475309 58.76532665772 2464.52173 1826.19006 3433.71924 3105.45361 2133.2207 4111.81494 10033
14.8395 2008366088168100736 340.02233610161 58.77388116157 2904.19409 1843.07422 4604.00488 4030.38281 2697.40649 5991.49561 10033
14.8418 2008354401560011648 339.67064504275 58.77523768076 2314.57812 1629.03589 3399.18896 2850.03687 1882.85498 3828.51367 10033
14.8428 2008423159702329088 339.39133598665 59.07909876649 2937.35645 2260.7417 3874.22266 2476.80054 2107.76782 3010.71997 10033
14.8434 2008448238007581440 339.53257866132 59.19072448329 2282.76636 1827.90894 2926.99023 2469.03687 2029.77258 3187.08984 10033
14.8466 2008406770102369408 339.39737649188 58.9222036702 2843.5791 1736.51086 4486.48633 2349.22778 1769.38818 4373.2627 10033
14.8479 2008390895907250688 340.27590013455 59.11983058733 2603.38916 1922.21814 3599.17432 2400.19971 1961.48376 2923.32324 10033
14.8511 2008365229182543104 339.93046383503 58.76061205357 2719.47339 2588.12354 2881.38574 2683.32007 2568.58252 2834.09253 10033
14.8521 2008357463871500672 339.55501700633 58.80946145742 2788.88892 1195.10474 4169.04053 "" "" "" 10099
14.8523 2008423052318644096 339.3749192982 59.04346572696 2381.74097 1333.79626 4687.05566 2235.95361 1001.08612 4668.01074 10033
14.8674 2008410858910424320 339.37013115217 58.98661779242 2267.31812 868.204834 4890.18359 "" "" "" 10099
14.8703 2008423056618338944 339.37801264331 59.05413643939 2236.57544 1190.34204 3722.54663 5439.25293 4152.98291 7821.19287 20033
14.8752 2008353611285989888 339.71187185729 58.76716855261 2739.46655 1794.97656 5006.19727 3297.45947 2308.13208 5121.08057 10033
14.879 2008409793758596224 339.38432518656 58.94211272771 2882.11475 1102.69421 4545.25049 3060.64746 2056.70776 4980.28174 10033
14.8793 2008390960323357184 340.26762535736 59.12867598673 2649.19775 1878.20312 4725.89404 2750.47827 1935.43018 3931.65796 10033
14.8801 2008358249850928384 339.52680260342 58.82110782399 2664.84814 1894.4425 4491.00879 2709.8208 2129.79272 3450.20361 10033
14.8835 2008374265793978752 340.32185682001 58.95579147976 2108.19702 1887.38586 2363.09741 2181.44019 1924.2168 2415.07227 10033
14.884 2008449646757040256 339.70834513883 59.24179444869 2314.81396 1721.8728 2951.84741 2310.04492 1820.45776 3186.40649 10033
14.8871 2008449616698108416 339.74067311337 59.2463076092 2668.33911 1534.84717 4234.53271 5388.20117 3532.48389 7441.22266 20033
14.8923 2008364610707261952 339.99175092539 58.76746676734 2252.93188 1903.53821 2526.82104 2184.125 1874.26819 2528.23511 10033
14.8929 2008372616520195072 340.24642730823 58.86408203963 2968.26685 1765.33936 4606.7334 5773.04297 4754.29443 7267.39844 20033
14.9003 2008423159703985408 339.38809961373 59.07694262377 2773.66992 1676.96838 5216.06494 3091.68677 2295.61621 4887.29053 10033
14.9004 2008390891603834368 340.27866503022 59.11899570907 2102.60889 1751.51843 2776.28271 2258.3811 1799.60144 2908.46411 10033
14.9069 2008439579355958784 340.13451671023 59.20553182293 2528.84619 1530.48499 4226.12354 3382.83813 2168.40259 5094.5166 10033
14.9072 2008424705884823552 339.45988106305 59.15143258657 2207.54492 1323.75757 3372.06152 3270.69092 2654.10229 5606.9248 10033
14.9087 2008409725039124864 339.38498758372 58.93895827157 2679.13647 1551.35986 4299.04395 1910.5354 1620.17908 2924.65601 10033
14.9108 2008423159702330752 339.38551404815 59.07301153869 2336.4856 2114.52832 2708.15625 2169.40698 1968.81628 2479.66309 10033
14.9111 2008366053808372608 340.04648279163 58.77778509528 2966.14355 1703.50964 5014.5957 4793.12354 3789.6062 7031.99561 10033
14.9149 2008424740250271744 339.47499534246 59.16172498824 2042.80298 1984.65771 2087.32056 2037.62891 1987.58252 2091.21533 10033
14.919 2008376808414342656 339.76948141136 58.75945261537 2222.92871 2095.21387 2377.64575 2207.39526 2065.86182 2354.51318 10033
14.9203 2008390621023100288 340.29516869333 59.10161466131 2588.54395 1479.60645 4093.04297 4328.09424 2960.50586 6002.79785 10033
14.9211 2008366156887593984 340.0714704849 58.7838253804 2847.66479 1577.33569 5166.97754 3262.78174 1947.8772 6117.84424 10033
14.9329 2008366393115521280 340.1702045583 58.81861963386 2706.67896 1704.42358 4025.69604 2284.271 1563.65613 3174.77051 10033
14.9377 2008386287398328192 340.33312563243 59.01336880708 2369.30005 1716.44202 3792.72046 2181.22925 1678.41028 2806.91235 10033
14.9442 2008406495223782272 339.41569420134 58.89562594965 2560.52466 1278.65076 5509.63574 3141.43433 2527.51221 4564.65674 11033
14.9451 2008358460305129600 339.49747583953 58.8344848099 2944.40991 1685.95813 4422.17529 4252.26807 3074.76538 6132.70654 10033
14.9515 2008409995617627392 339.37487812261 58.95799667411 2324.65405 1430.69189 3882.08081 1783.19458 1209.80103 2776.3689 10033
14.9585 2008376808407459072 339.76397319509 58.75928443415 2772.6189 1374.77258 3990.69092 8150.13672 6663.1748 10353.0322 20033
14.9591 2008357184698914048 339.58793814733 58.79520470059 2515.03662 2026.4718 3566.96045 2415.34131 1978.54517 2967.80566 10033
14.9619 2008438896463230208 340.19061526562 59.18225201711 2413.47559 1612.71375 3691.25659 2740.57007 1824.6156 4395.23975 10033
14.9652 2008406770102369536 339.39693349928 58.9171006874 2300.68896 1083.39258 3826.81787 5148.01855 4433.99072 6703.80811 20033
14.966 2008386566573996416 340.32976153912 59.03948991492 2392.26465 1570.979 3368.19604 4463.4292 3110.89038 6363.31543 10033
14.9662 2008357463871501056 339.55182535699 58.80833838018 2622.45068 1877.86011 4110.32422 4236.69385 3113.20361 6113.88574 10033
14.9662 2008372650886301952 340.26236658484 58.87447192011 2383.44336 2234.5415 2535.93726 2355.54761 2231.4502 2503.79077 10033
14.9665 2008354401560001152 339.67130450561 58.77286192156 2724.52563 1675.63403 3998.89136 3450.35278 1984.36951 5492.01318 10033
14.9669 2008423846897209472 339.42760345082 59.1274754571 2354.76855 2042.59009 2830.37964 2326.92993 2085.16724 2630.63867 10033
14.9697 2008365091736773504 339.86725796663 58.75527050246 2821.45044 1518.55847 4252.48047 4887.22266 3685.67505 7142.80908 10033
14.9712 2008377014565883520 339.75689987646 58.75975823474 2616.72559 1795.52832 4161.06641 4128.20459 3284.85962 5761.35352 10033
14.9714 2008386562276388096 340.32886553736 59.04329002138 2341.28906 1872.86292 2999.42725 2444.17676 2007.79919 3041.72778 10033
14.9787 2008374295849346688 340.32519217894 58.95629242884 2611.16016 1966.00415 3369.67017 2292.3645 1846.90759 3063.79126 10033
14.9829 2008358185427255168 339.53923484829 58.81324528068 2386.28662 1405.28125 4468.21143 3976.03931 2655.60767 5842.00488 20033
14.9849 2008423361556533504 339.39362120066 59.09002916046 2657.78833 1589.55237 4069.00854 8115.75635 5856.19629 13753.8975 10033
14.988 2008358456013563648 339.50395861758 58.82996295229 2433.34546 1260.79089 4224.69727 3564.99219 2024.68896 6343.66943 10033
14.9906 2008357429511754880 339.54275307293 58.81157306049 2832.62207 1697.55627 4238.20898 2908.66479 1940.84729 4411.96484 10033
14.9907 2008386115599529472 340.33443205434 58.99257381708 2758.29932 1679.25061 4130.28809 2938.52393 1909.36108 4523.62891 10033
14.994 2008353615582233600 339.7309944494 58.76237924736 2798.13281 1639.99182 4323.60986 6282.79102 5142.21436 7442.43213 10033
14.9951 2008424701586613376 339.45186250067 59.14818863038 2155.91455 1299.42517 3510.38574 3651.63696 2746.46558 5912.24072 10033
14.9952 2008438896459446272 340.19053809557 59.18307248956 2229.91187 1461.54626 3136.21191 4189.00098 2931.78857 5651.42383 10033
14.9962 2008364606402242304 340.00089166238 58.76715603428 2787.95215 1841.1748 4908.68018 2888.52246 1993.61426 3772.27075 10033
15.0018 2008423159697833856 339.38528022015 59.07799788944 2600.08911 1396.10132 4982.22559 4885.32275 3678.85449 7016.91504 10033
15.0109 2008423808233193088 339.4013099728 59.10141677217 2679.68115 1820.95935 3844.82959 4098.27734 1786.79871 7303.62012 10033
15.0123 2008358421649736448 339.47836696377 58.84391007573 2898.26782 2110.375 4963.90674 2364.6123 1935.04395 2966.59424 10033
15.0186 2008448890842778752 339.66404310755 59.23602369258 2388.64844 1647.87109 3695.15845 1268.62537 1096.74268 2115.7644 10133
15.0253 2008364606402226816 339.9819726466 58.76366063267 2645.32202 1444.53235 4327.26807 4418.1875 3231.5376 6175.23193 10033
15.0285 2008449547981971072 339.80586688389 59.2540579702 2001.86694 1878.04504 2148.90503 1954.28357 1829.42554 2095.75415 10033
15.041 2008366019448628608 340.02021444787 58.76987276981 2759.9165 1888.43018 5290.88232 4320.44043 2837.9519 6178.40479 10033
15.0417 2008354337136711552 339.6950978483 58.76701650672 2822.54297 1309.56567 5250.00146 7209.34277 6049.06592 8958.06836 10033
15.048 2008423155398003968 339.38000874894 59.07136738174 2336.28442 1731.46667 3682.97241 2539.80249 1860.70532 3425.00488 10033
15.048 2008448444166078080 339.56245348938 59.2073761375 2968.43701 2183.79492 4285.56543 2582.79712 1999.02271 3372.59302 10033
15.0542 2008364610700588672 339.98274607072 58.76327296804 2221.69043 1311.05933 3536.01099 4873.3374 3830.61914 6380.38184 20033
15.0623 2008411133795599488 339.36302075345 59.0178946409 2469.73267 1398.67505 4393.28418 4287.24268 2987.25366 6158.85254 10033
15.064 2008387700445344000 340.30518572034 59.09522639926 2810.20215 1708.87537 4443.07275 4254.53369 3180.79272 6350.59668 10033
15.0676 2008387627429882624 340.318348762 59.07526436886 2883.72217 1687.76025 4772.91602 2176.8103 1576.96155 3461.8374 10033
15.068 2008364610700592384 339.985608811 58.76345956602 2455.66577 1486.94934 3583.14771 5345.78711 4169.89014 8026.04932 20033
15.0698 2008386222983074688 340.33731296149 58.99628406888 2160.02759 1503.98193 3125.9375 2060.28564 1535.04028 2848.95947 10033
15.0753 2008448169288296576 339.69296988085 59.24260026855 2163.2312 1635.08899 3513.13428 2464.20483 1802.64062 3278.89526 10033
15.0777 2008438174908764416 339.90442086808 59.25433891246 2369.69092 2233.64062 2527.28906 2350.74634 2222.96118 2487.18555 10033
15.079 2008406701387798528 339.39838075718 58.91003548525 2420.06396 1472.42285 3939.99341 2577.83325 1793.56274 3877.17798 10033
15.0831 2008423121038194688 339.37224122393 59.05731290796 2744.625 1960.19385 4071.30615 2690.07349 1973.40942 3732.9043 10033
15.0867 2008448134930805632 339.67115989237 59.23871744177 2434.11914 1925.0592 3137.4458 2377.43066 1876.06567 2843.79639 10033
15.0907 2008448311027239680 339.51772734812 59.18940752551 2101.7959 1338.88477 3075.09985 3735.04614 2272.00903 5562.604 10033
15.0932 2008423812531648384 339.40637420246 59.11076243672 2507.9519 1524.0625 3950.51294 4416.58301 3376.92407 5743.9917 10033
15.0984 2008354508943648768 339.646689972 58.77591771064 2885.84009 2557.84497 3277.28784 2831.91064 2491.31763 3217.67896 10033
15.0985 2008424705884816000 339.45298576517 59.15198477692 1992.25354 1074.25342 2861.92529 3735.14966 2405.74854 5828.12158 10033
15.099 2008405361357963008 339.47026318997 58.84671472084 2520.60303 1631.35889 4548.62549 2093.29614 1468.90869 4026.24023 10033
15.1009 2008365259237224320 339.9033016826 58.75444022102 2874.75171 2029.94836 3955.18579 3115.19824 2111.45923 4325.36914 10033
15.1018 2008365224877494528 339.93685345208 58.75695128844 2656.79297 1603.46826 4708.94336 2285.09839 1511.44385 3299.74731 10033
15.1102 2008449509318128896 339.78741281085 59.25439056291 2766.9563 2154.77783 3564.63086 2951.19897 2222.23535 3610.18555 10033
15.1104 2008448890842785664 339.66517006081 59.23791474087 2853.84644 1769.27051 3887.8374 3048.11768 1386.14758 5391.55664 10033
15.1135 2008364572042476928 339.96661491522 58.760038446 2759.90771 1756.10815 5601.07812 2434.03394 1864.42871 3262.24561 10033
15.1136 2008390689748830208 340.29242870473 59.11269504698 2346.01147 2162.4873 2586.29297 2246.13892 2093.55811 2419.62573 10033
15.1179 2008448414107117440 339.53498119271 59.19781860349 2410.40381 1349.13794 4565.31934 2954.29492 2365.78638 5080.39746 20033
15.1189 2008438140544833408 339.86574576077 59.25645560544 2316.45898 1503.41113 3564.15332 4068.05811 2828.83887 5850.49512 10033
15.125 2008365057383839488 339.84896771839 58.75252097849 2637.39551 2214.12354 3846.56982 2362.62598 1996.0658 2761.25195 10033
15.1252 2008366363047406720 340.14856918068 58.80521297957 2200.78931 1197.9801 3804.07227 4210.16602 2933.78027 6730.39453 10033
15.1263 2008409999917762432 339.36900154096 58.95832649225 2434.74194 1287.10144 4022.62573 9229.57031 7821.4126 10838.2139 20033
15.1269 2008372406063171584 340.22632734649 58.84394114346 2439.65503 2177.0376 2791.48413 2365.04395 2080.46924 2627.64941 10033
15.1294 2008386222983074816 340.33936709829 58.99825831662 2206.23193 1445.45374 3249.76709 2896.8833 2203.21997 4586.38965 10033
15.1314 2008366530552090368 340.2237475336 58.84223545158 2757.84717 1860.48999 5567.71045 2716.71509 1926.63403 3773.29834 10033
15.1341 2008448173589051008 339.68644530158 59.24248020732 2169.71191 1314.9021 3108.45337 4680.01562 3172.97754 6640.7334 10033
15.1342 2008449513618929152 339.78422421579 59.25457812322 2260.04199 1187.81665 3865.82666 4839.70361 3731.31885 6933.6958 10033
15.1347 2008353615580924288 339.71596960315 58.76204279913 2508.05811 1534.61084 5279.20801 3157.13623 2199.96899 4467.02344 10033
15.1359 2008365985090251008 340.10574524031 58.78972700043 2678.89136 1312.46118 4387.82568 4144.20654 2883.20093 6043.8623 10033
15.14 2008372444727877248 340.25242301577 58.86132706046 2110.49146 1856.71106 2487.02905 2046.39893 1885.01086 2299.14893 10033
15.1446 2008448311031173632 339.53014552596 59.19629531577 2503.16016 2309.05981 2692.87744 2471.63208 2292.87891 2687.25537 10033
15.1476 2008373986611589248 340.32054401281 58.9347576235 2272.87329 1951.60999 2678.09277 2320.8606 2018.41589 2718.19092 10033
15.1488 2008374467648195712 340.33892381124 58.98731396124 2401.16626 2064.42578 2945.39331 2450.0542 2086.94531 2832.88232 10033
15.1509 2008376774054611200 339.79084991721 58.75394171059 2350.29321 2085.55737 2713.04395 2291.87817 2072.1687 2574.14624 10033
15.1528 2008372749660754304 340.28164167988 58.88552567688 2034.95862 1612.86169 2747.23755 2075.91406 1690.75574 2619.51904 10033
15.1529 2008387421269965184 340.32619044785 59.06569148937 2138.56909 1798.16589 2690.52271 2130.92554 1801.1698 2612.72754 10033
15.1542 2008424804665927936 339.47869721723 59.17020463763 2794.06006 1279.49707 4840.68701 3383.14111 2471.05615 5065.83057 10033
15.1595 2008448173592409984 339.68360660728 59.24241173566 2437.38086 2176.62573 2820.42017 2399.21631 2116.28711 2781.96558 10033
15.1626 2008365946432078720 340.06985252177 58.77888225439 2567.24854 1542.83752 4754.75439 3557.93726 2047.33899 5091.17432 10033
15.1633 2008374089690904832 340.32965920296 58.95225885015 2490.37036 2003.06982 3095.77173 2419.37012 1981.9436 3028.44556 10033
15.1669 2008390891603851520 340.28420929428 59.12314779362 2865.90479 1584.36792 4787.05859 3180.45972 2232.47485 4476.2832 10033
15.1723 2008366015151526144 340.0365187849 58.77083644594 2450.34082 1395.10913 4954.59766 4040.4707 2364.53979 5533.6123 10033
15.1742 2008423056618333952 339.36588918172 59.0483053588 2621.1355 1425.24341 4398.83301 5016.87793 3794.44165 6944.87305 10033
15.1777 2008439961615085696 340.13210954142 59.21196491587 2064.54102 1917.73328 2235.75391 2063.95483 1903.45312 2207.32837 10033
15.1819 2008372753965514624 340.28661536916 58.8893596729 2363.18848 2003.26135 2745.98071 2295.82471 2004.26697 2616.18115 10033
15.1886 2008372444720420480 340.25578559752 58.8624220226 2147.87256 1201.81824 3633.11963 "" "" "" 10099
15.1887 2008366530547881344 340.21807959809 58.83738686749 2937.65186 1923.57007 4468.18359 3274.3855 2058.92529 4511.41016 10033
15.1922 2008449651057829504 339.71725181008 59.24848431301 2553.71362 1494.83289 4020.21265 7311.64209 6156.91553 9696.6416 20033
15.1969 2008439892892643840 340.07947964424 59.22880793085 2084.17676 1125.15247 3227.53027 4034.00049 2828.28052 5715.40674 10033
15.1999 2008364610707264896 339.99105242896 58.76199929423 2017.79285 1801.48413 2269.57861 2104.45703 1809.7782 2338.76587 10033
15.2022 2008366534852882688 340.22489702464 58.8411105332 2649.40527 1551.34399 3953.95386 1882.3252 1088.53918 3978.15723 10033
15.2102 2008423812531653120 339.39520610357 59.10252747779 2906.32251 1889.52795 4179.01953 2755.58325 1915.1311 4325.07178 10033
15.2167 2008424808969745536 339.47987055259 59.17248192086 2134.604 1989.63318 2284.37085 2151.76685 1996.99316 2280.09302 10033
15.2207 2008449616701430912 339.74206520938 59.25217346253 2642.49365 2100.29932 3476.27808 2524.01636 2022.31519 3244.15576 10033
15.2216 2008365946432090624 340.08190608862 58.78100967017 2716.58936 1978.08472 3868.15601 2196.92651 1783.82898 2865.53052 10033
15.2233 2008424602805610752 339.42742930996 59.13582980197 2312.3877 1667.36658 3747.25635 2969.28516 1963.79443 5471.09619 10033
15.2282 2008374093988646144 340.33146857822 58.95145793068 2696.30176 1250.61108 4308.69141 4798.46143 3891.88379 6526.95654 20033
15.2283 2008411202508595968 339.35858819988 59.02553232594 2622.42627 1492.479 5132.38574 6971.30127 5586.1748 8859.89453 20033
15.2284 2008448173589480576 339.69459031669 59.24557008138 2979.38037 1974.98254 4029.09521 5715.39404 4711.29736 7268.84619 10033
15.2386 2008365121798261760 339.83568713943 58.75073460669 2591.15234 1677.29541 5495.27295 2569.91406 1036.91943 5349.46094 10033
15.2472 2008448822123271168 339.60731480724 59.22612211392 2578.7522 1693.7594 3880.83032 2696.18335 1802.97241 4047.41187 10033
15.2487 2008443049687284736 339.99450594962 59.24767717932 2183.85132 2139.87354 2225.87646 2173.10254 2122.74951 2231.02368 10033
15.2532 2008410927629878016 339.35634772109 59.00045005011 2818.45752 1629.96753 6277.41553 "" "" "" 10099
15.2567 2008372406063193472 340.2391626681 58.84873622093 2099.81616 1462.65881 3386.45044 1686.81689 1327.47205 2185.35742 10033
15.2568 2008424808964024064 339.46124908032 59.16202534646 2797.10303 1483.99182 7186.85693 3700.21777 1878.27759 6042.2124 11033
15.2657 2008365263542279168 339.8954342144 58.75126606139 2485.146 2369.76318 2632.26147 2520.81323 2393.68604 2673.82666 10033
15.2666 2008373230697260800 340.31415832676 58.91833105636 2660.10376 2211.56152 3233.87744 2497.1958 2098.73901 3027.40552 10033
15.2695 2008422949239436416 339.36096570399 59.04250922565 2975.86816 2205.7251 4531.19873 3623.0874 2561.58301 4697.625 10033
15.2701 2008438071825375104 339.89291965051 59.25814709181 2291.90381 1352.87744 3557.14624 3734.6748 1521.46985 5986.62305 10133
15.2747 2008374089690883584 340.33247567401 58.95021077113 2752.76807 2279.32275 3402.77222 2415.3584 2120.39258 2875.81616 10033
15.28 2008448448470301184 339.58438367289 59.21971971365 2830.1416 2501.16504 3347.95972 2758.35986 2461.2583 3082.77637 10033
15.2864 2008386493556810624 340.34323597581 59.02480763984 2649.12524 1874.46143 4358.34082 2897.08374 2241.09863 4491.96533 10033
15.2887 2008386497853250048 340.3429610062 59.02704915348 2061.38721 1308.41711 4889.36328 3271.01025 2446.70801 4685.38281 10033
15.2899 2008424568447112576 339.4077423819 59.11977074419 2938.29761 1503.99915 4729.80811 6334.5708 5258.6958 7749.50244 10033
15.2906 2008374467648180352 340.34253274352 58.98122648319 2872.46606 1999.94861 4350.3667 2728.69409 1961.44177 3690.99219 10033
